Sl.No,District Name,Taluk Name,Village Name,Shop Code,Shop Name
28234,Tiruppur,Udumalpet (Tk),Udumalpet,32IB005PY,Ucms-3
28235,Tiruppur,Udumalpet (Tk),Udumalpet,32IB005P1,VelannagarPartTime
28236,Tiruppur,Udumalpet (Tk),Udumalpet,32IB006PN,Ucms-4
28237,Tiruppur,Udumalpet (Tk),Udumalpet,32IB007PN,Ucms-5
28238,Tiruppur,Udumalpet (Tk),Udumalpet,32IB008PN,Ucms-6
28239,Tiruppur,Udumalpet (Tk),Udumalpet,32IB009PN,Ucms-7
28240,Tiruppur,Udumalpet (Tk),Udumalpet,32IB010PY,Ucms-8
28241,Tiruppur,Udumalpet (Tk),Udumalpet,32IB010P1,PalaniyandavarNagarPartTime
28242,Tiruppur,Udumalpet (Tk),Udumalpet,32IB012PN,Ucms10
28243,Tiruppur,Udumalpet (Tk),Udumalpet,32IB013PN,Utcs-1
28244,Tiruppur,Udumalpet (Tk),Udumalpet,32IB014PN,Utcs-2
28245,Tiruppur,Udumalpet (Tk),Udumalpet,32IB015PN,Utcs-3
28246,Tiruppur,Udumalpet (Tk),Udumalpet,32IB016PN,Utcs-4
28247,Tiruppur,Udumalpet (Tk),Udumalpet,32IB017PN,Utcs-5
28248,Tiruppur,Udumalpet (Tk),Udumalpet,32IB018PN,Utcs-6
28249,Tiruppur,Udumalpet (Tk),Udumalpet,32IB028PN,Gandhinagar
28250,Tiruppur,Udumalpet (Tk),Udumalpet,32IB029PN,AnnaKudiyiruppu
28251,Tiruppur,Udumalpet (Tk),Kallapuram,32IB090PY,Kallapuram
28252,Tiruppur,Udumalpet (Tk),Kallapuram,32IB090P1,PoolavadiPudhurPartTime
28253,Tiruppur,Udumalpet (Tk),Kallapuram,32IB090P2,VelNagarPattime
28254,Tiruppur,Udumalpet (Tk),Pannaikinar,32IB113PY,PannaiKinar
28255,Tiruppur,Udumalpet (Tk),Pannaikinar,32IB113P1,KozhikuttaiPartTime
28256,Tiruppur,Udumalpet (Tk),Pannaikinar,32IB114PN,MukkuduJalliPatty
28257,Tiruppur,Udumalpet (Tk),Dhinnapatti,32IB054PN,Dhinnapatti
28258,Tiruppur,Udumalpet (Tk),Vadugapalayam,32IB107PY,Vadugapalayam
28259,Tiruppur,Udumalpet (Tk),Vadugapalayam,32IB107P1,LingamayanakanurPartTime
28260,Tiruppur,Udumalpet (Tk),Vadugapalayam,32IB107P2,SungaramadakkuPartTime
28261,Tiruppur,Udumalpet (Tk),Erisinampatty,32IB057PN,Erishanampatty
28262,Tiruppur,Udumalpet (Tk),Dhali,32IB019PY,Dhali
28263,Tiruppur,Udumalpet (Tk),Dhali,32IB020PY,Thirumoorthinagar
28264,Tiruppur,Udumalpet (Tk),Dhali,32IB020P1,MullupattyPartTime
28265,Tiruppur,Udumalpet (Tk),Dhali,32IB020P2,Kulipatti
28266,Tiruppur,Udumalpet (Tk),Dhali,32IB019P1,Dhali parttime
28267,Tiruppur,Udumalpet (Tk),Kurichikottai,32IB076P1,RamegoundanpudhurPartTime
28268,Tiruppur,Udumalpet (Tk),Kurichikottai,32IB080PN,KurichiKottai
28269,Tiruppur,Udumalpet (Tk),Vagatholuvu,32IB092PY,VVeloor
28270,Tiruppur,Udumalpet (Tk),Vagatholuvu,32IB092P1,SalavanayakanpattyPartTime
28271,Tiruppur,Udumalpet (Tk),Vagatholuvu,32IB092P2,VahatholuvuPartTime
28272,Tiruppur,Udumalpet (Tk),Ganapathipalayam,32IB025PN,GanapathyPalayam
28273,Tiruppur,Udumalpet (Tk),Ganapathipalayam,32IB026PN,VenasaPatti
28274,Tiruppur,Udumalpet (Tk),Dhottampatty,32IB116PY,DhottamPatty
28275,Tiruppur,Udumalpet (Tk),Dhottampatty,32IB116P1,DhottamPattyPartTime
28276,Tiruppur,Udumalpet (Tk),Kuruncheri,32IB027PN,Kuruncheri
28277,Tiruppur,Udumalpet (Tk),Elaiyamuthur,32IB088PN,Elaiamutthur1
28278,Tiruppur,Udumalpet (Tk),Elaiyamuthur,32IB089PY,Elaiamutthur2
28279,Tiruppur,Udumalpet (Tk),Elaiyamuthur,32IB089P1,SelvapuramPartTime
28280,Tiruppur,Udumalpet (Tk),Elaiyamuthur,32IW001PN,VeeramathiMagalir
28281,Tiruppur,Udumalpet (Tk),Veedhampatti,32IB093PN,Veedhampatti
28282,Tiruppur,Udumalpet (Tk),Gudimangalam,32IB103PY,Gudimangalam
28283,Tiruppur,Udumalpet (Tk),Gudimangalam,32IB103P1,KollupalayamPartTime
28284,Tiruppur,Udumalpet (Tk),Gudimangalam,32IB103P2,Masagoundanpudhur
28285,Tiruppur,Udumalpet (Tk),Gudimangalam,32IB104PN,Gudimangalam-2
28286,Tiruppur,Udumalpet (Tk),Manupatty,32IB081PY,Manupatty1
28287,Tiruppur,Udumalpet (Tk),Manupatty,32IB081P1,ChinnarPartTime
28288,Tiruppur,Udumalpet (Tk),Manupatty,32IB081P2,OnpatharPattime
28289,Tiruppur,Udumalpet (Tk),Manupatty,32IB082PN,ManuPatty2
28290,Tiruppur,Udumalpet (Tk),Manupatty,32IB083PN,Guruvappanaickanoor
28291,Tiruppur,Udumalpet (Tk),Aathukinathupatty,32IB102PN,AtthukinatthuPatty
28292,Tiruppur,Udumalpet (Tk),Village Panchayat,32IB039PY,BogigoundanDasharapatti
28293,Tiruppur,Udumalpet (Tk),Village Panchayat,32IB039P1,MadathurPartTime
28294,Tiruppur,Udumalpet (Tk),Kongalnagaram,32IB112PN,KongalNagaram
28295,Tiruppur,Udumalpet (Tk),Kongalnagaram,32IB115PN,KongalnagaramPudur
28296,Tiruppur,Udumalpet (Tk),Aalampalayam,32IB079PN,Aalampalayam
28297,Tiruppur,Udumalpet (Tk),Anthiyur,32IB021PY,Anthiyur
28298,Tiruppur,Udumalpet (Tk),Anthiyur,32IB021P1,SadayapalayamPartTime
28299,Tiruppur,Udumalpet (Tk),Anthiyur,32IB021P2,AnnaNagar
28300,Tiruppur,Udumalpet (Tk),Virugalpatty,32IB109PY,VirugalPatty
28301,Tiruppur,Udumalpet (Tk),Virugalpatty,32IB109P1,NanjegoundanpudhurPartTime
28302,Tiruppur,Udumalpet (Tk),Virugalpatty,32IB110PN,VVallakundapuram
28303,Tiruppur,Udumalpet (Tk),Kosavampalayam,32IB091PY,Arasur
28304,Tiruppur,Udumalpet (Tk),Kosavampalayam,32IB091P1,ArasurPartTime
28305,Tiruppur,Udumalpet (Tk),Kosavampalayam,32IB091P2,KosavampalayamPartTime
28306,Tiruppur,Udumalpet (Tk),Bodipatti,32IB044PN,Bodipatti1
28307,Tiruppur,Udumalpet (Tk),Bodipatti,32IB045PN,Bodipatty2
28308,Tiruppur,Udumalpet (Tk),Bodipatti,32IB046PN,SundakkamPalayam
28309,Tiruppur,Udumalpet (Tk),Bodipatti,32IB047PN,Vadaboodhinatham
28310,Tiruppur,Udumalpet (Tk),Bodipatti,32IB048PN,AmmaPatty
28311,Tiruppur,Udumalpet (Tk),Bodipatti,32IB049PN,Bodipattyputhur
28312,Tiruppur,Udumalpet (Tk),Aamandhakadavu,32IB097PY,AAmmaPatty
28313,Tiruppur,Udumalpet (Tk),Aamandhakadavu,32IB097P1,Aamandhakadavu
28314,Tiruppur,Udumalpet (Tk),Ravanapuram,32IB064PY,Ravanapuram
28315,Tiruppur,Udumalpet (Tk),Ravanapuram,32IB064P1,MavadapuPartTime
28316,Tiruppur,Udumalpet (Tk),Ravanapuram,32IB064P2,Ravanapuram
28317,Tiruppur,Udumalpet (Tk),Kottamangalam,32IB122PY,Murungapatty
28318,Tiruppur,Udumalpet (Tk),Kottamangalam,32IB122P1,Kumarapalayam
28319,Tiruppur,Udumalpet (Tk),Kottamangalam,32IB123PY,Kottamangalam
28320,Tiruppur,Udumalpet (Tk),Kottamangalam,32IB123P1,VeliyampalayamPartTime
28321,Tiruppur,Udumalpet (Tk),Kottamangalam,32IB123P2,Samathuvapuram
28322,Tiruppur,Udumalpet (Tk),Anikkadavu,32IB094PN,Ramachandhrapuram
28323,Tiruppur,Udumalpet (Tk),Anikkadavu,32IB095PN,Sindhiluppu
28324,Tiruppur,Udumalpet (Tk),Aandiyagoundanoor,32IB084PY,AmaravathiNagar
28325,Tiruppur,Udumalpet (Tk),Aandiyagoundanoor,32IB084P1,SayappattaraiPartTime
28326,Tiruppur,Udumalpet (Tk),Aandiyagoundanoor,32IB086PN,AandiyaGoundanoor
28327,Tiruppur,Udumalpet (Tk),Aandiyagoundanoor,32IB087PY,Kilavankattur
28328,Tiruppur,Udumalpet (Tk),Aandiyagoundanoor,32IB087P1,JakkampalayamPartTime
28329,Tiruppur,Udumalpet (Tk),Aandiyagoundanoor,32IB087P2,Uralpatti
28330,Tiruppur,Udumalpet (Tk),Aandiyagoundanoor,32IB087P3,Perisinampatti
28331,Tiruppur,Udumalpet (Tk),Reddipalayam,32IB055PY,SarkarPudhur
28332,Tiruppur,Udumalpet (Tk),Reddipalayam,32IB055P1,RettipalayamPartTime
28333,Tiruppur,Udumalpet (Tk),Kanakkampalayam,32IB011PN,Ucms9
28334,Tiruppur,Udumalpet (Tk),Kanakkampalayam,32IB036PN,KanakkamPalayam1
28335,Tiruppur,Udumalpet (Tk),Kanakkampalayam,32IB037PN,KanakkamPalayam2
28336,Tiruppur,Udumalpet (Tk),Kanakkampalayam,32IB042PN,Sennimalaipalayam
28337,Tiruppur,Udumalpet (Tk),Kanakkampalayam,32IB043PN,Gandhipuram
28338,Tiruppur,Udumalpet (Tk),Kanakkampalayam,32IW002PN,AnnaiTherasaMahalir
28339,Tiruppur,Udumalpet (Tk),Kuralkuttai,32IB038PN,KuralKuttai
28340,Tiruppur,Udumalpet (Tk),Puthupalayam,32IB111PY,Adivalli
28341,Tiruppur,Udumalpet (Tk),Puthupalayam,32IB111P1,PudupalayamPartTime
28342,Tiruppur,Udumalpet (Tk),Sellappampalayam,32IB063PY,SellappamPalayam
28343,Tiruppur,Udumalpet (Tk),Sellappampalayam,32IB063P1,ChinnpudhurPartTime
28344,Tiruppur,Udumalpet (Tk),Kannamanaikanoor,32IB034PN,Marulpatty
28345,Tiruppur,Udumalpet (Tk),Kannamanaikanoor,32IB040PN,Kannamanaickanoor
28346,Tiruppur,Udumalpet (Tk),Kannamanaikanoor,32IB041PN,MalaiandiGoundanoor
28347,Tiruppur,Udumalpet (Tk),Somavarapatty,32IB117PN,Somavarapatty
28348,Tiruppur,Udumalpet (Tk),Somavarapatty,32IB118PY,Pedhappampatty1
28349,Tiruppur,Udumalpet (Tk),Somavarapatty,32IB118P1,Pottinayakkanur
28350,Tiruppur,Udumalpet (Tk),Somavarapatty,32IB119PY,PedhappamPatty2
28351,Tiruppur,Udumalpet (Tk),Somavarapatty,32IB119P1,S.Ammapatti
28352,Tiruppur,Udumalpet (Tk),Kodigiyam,32IB058PN,Kodingiyam
28353,Tiruppur,Udumalpet (Tk),Kodigiyam,32IB059PY,Valaiyapalayam
28354,Tiruppur,Udumalpet (Tk),Kodigiyam,32IB059P1,K.VallakkundapuramPartTime
28355,Tiruppur,Udumalpet (Tk),R Velur,32IB024PN,RVelur
28356,Tiruppur,Udumalpet (Tk),Kondampatty,32IB105PN,Sanuppupatty
28357,Tiruppur,Udumalpet (Tk),Kondampatty,32IB106PN,VelayudhaGoundanPudhur
28358,Tiruppur,Udumalpet (Tk),Ragalpavi,32IB050PN,Ragalpavi
28359,Tiruppur,Udumalpet (Tk),Ragalpavi,32IB051PN,RKrishnapuram
28360,Tiruppur,Udumalpet (Tk),Poolankinar,32IB022PN,Poolankinar1
28361,Tiruppur,Udumalpet (Tk),Poolankinar,32IB023PN,Poolankinar2
28362,Tiruppur,Avinashi (Tk),Kuttagam,32AB045PY,Kuttagam Pacb
28363,Tiruppur,Avinashi (Tk),Kuttagam,32AB045P1,Thirumalaigoundenpudur
28364,Tiruppur,Avinashi (Tk),Punjaithamarakulam,32AB054PN,Punjai Thamaraikulam
28365,Tiruppur,Avinashi (Tk),Upplipalayam,32AB041PY,Upplipalayam Pacb
28366,Tiruppur,Avinashi (Tk),Upplipalayam,32AB041P1,Thanneerpandalpalayam
28367,Tiruppur,Avinashi (Tk),Ettiveerampalayam,32AB064PN,Etti Veerampalayam
28368,Tiruppur,Avinashi (Tk),Ettiveerampalayam,32AB065PY,Veedikadu
28369,Tiruppur,Avinashi (Tk),Ettiveerampalayam,32AB065P1,Karukankattupudur
28370,Tiruppur,Avinashi (Tk),Ettiveerampalayam,32AB066PY,Moiyandampalayam
28371,Tiruppur,Avinashi (Tk),Ettiveerampalayam,32AB066P1,Appiyapalayam
28372,Tiruppur,Avinashi (Tk),Vadugapalayam,32AB029PY,Vadugapalayam
28373,Tiruppur,Avinashi (Tk),Vadugapalayam,32AB029P1,Karaikuttaipudur
28374,Tiruppur,Avinashi (Tk),Ramanathapuram,32AB042PY,Ramanathapuram
28375,Tiruppur,Avinashi (Tk),Ramanathapuram,32AB042P1,Nariyampallipudur
28376,Tiruppur,Avinashi (Tk),Kalipalayam,32AB062PY,Kalipalayam
28377,Tiruppur,Avinashi (Tk),Kalipalayam,32AB062P1,Kuruvaiyurappan Nagar
28378,Tiruppur,Avinashi (Tk),Mankarasavalayapalayam,32AB044PY,Peranaickenpudur
28379,Tiruppur,Avinashi (Tk),Mankarasavalayapalayam,32AB044P1,Mankarasavalayapalayam
28380,Tiruppur,Avinashi (Tk),Mankarasavalayapalayam,32AB044P2,Thanneerpandal
28381,Tiruppur,Avinashi (Tk),Vallipuram,32AB067PN,Vallipuram
28382,Tiruppur,Avinashi (Tk),Vallipuram,32AB068PN,Vallipuram-II
28383,Tiruppur,Avinashi (Tk),Sembiyanallur,32AB003PY,Nathampalayam
28384,Tiruppur,Avinashi (Tk),Sembiyanallur,32AB003P1,S Mettupalayam
28385,Tiruppur,Avinashi (Tk),Sembiyanallur,32AB003P2,Velliyampalayam
28386,Tiruppur,Avinashi (Tk),Merkkupathi,32AB069PY,Merkkupathi
28387,Tiruppur,Avinashi (Tk),Merkkupathi,32AB069P1,Konnakadu
28388,Tiruppur,Avinashi (Tk),Velayuthampalayam,32AB006PY,Velayuthampalayam
28389,Tiruppur,Avinashi (Tk),Velayuthampalayam,32AB006P1,Attayampalayam
28390,Tiruppur,Avinashi (Tk),Velayuthampalayam,32AB007PN,Kasigoundanpudur
28391,Tiruppur,Avinashi (Tk),Velayuthampalayam,32AB008PN,Karunaipalayam
28392,Tiruppur,Avinashi (Tk),Kaniyampoondi,32AB030PN,Kaniyampoondi
28393,Tiruppur,Avinashi (Tk),Vettuvapalayam,32AB056PY,A Kurumbapalayam
28394,Tiruppur,Avinashi (Tk),Vettuvapalayam,32AB056P1,Asanallipalayam
28395,Tiruppur,Avinashi (Tk),Vettuvapalayam,32AB056P2,Vettuvapalayam
28396,Tiruppur,Avinashi (Tk),Sokkanur,32AB071PN,Sokkanur
28397,Tiruppur,Avinashi (Tk),Karuvalur,32AB039PN,Main Road Karuvalur
28398,Tiruppur,Avinashi (Tk),Karuvalur,32AB040PN,Karuvalur-Ii
28399,Tiruppur,Avinashi (Tk),Pongalur,32AB058PN,Pethanaickenpalayam Pacb
28400,Tiruppur,Avinashi (Tk),Pongalur,32AB059PN,Dhasarapalayam
28401,Tiruppur,Avinashi (Tk),Kanur,32AB016PY,Kanur Pudur
28402,Tiruppur,Avinashi (Tk),Kanur,32AB016P1,Periya Kanur
28403,Tiruppur,Avinashi (Tk),Kanur,32AB016P2,Cinna Kanur
28404,Tiruppur,Avinashi (Tk),Thandukaranpalayam,32AB017PY,Thandukaranpalayam
28405,Tiruppur,Avinashi (Tk),Thandukaranpalayam,32AB017P1,Ramaiyampalayam
28406,Tiruppur,Avinashi (Tk),Karumapalayam,32AB057PN,Karumapalayam
28407,Tiruppur,Avinashi (Tk),Thoravalur,32AB063PY,Thoravalur
28408,Tiruppur,Avinashi (Tk),Thoravalur,32AB063P1,Varanavasi Palayam
28409,Tiruppur,Avinashi (Tk),Thulukamuthur,32AB018PN,Thulukkamuthur
28410,Tiruppur,Avinashi (Tk),Kuppandampalayam,32AB021PY,Pazaiya Unjappalayam
28411,Tiruppur,Avinashi (Tk),Kuppandampalayam,32AB021P1,Kuppandampalayam
28412,Tiruppur,Avinashi (Tk),Pothampalayam,32AB053PY,Pothampalayam
28413,Tiruppur,Avinashi (Tk),Pothampalayam,32AB053P1,Thanneerpandalpalayam
28414,Tiruppur,Avinashi (Tk),Ayyampalaym,32AB028PN,Ayyampalayam
28415,Tiruppur,Avinashi (Tk),Nambiyampalaym,32AB037PY,Nambiyampalyam
28416,Tiruppur,Avinashi (Tk),Nambiyampalaym,32AB037P1,Moondi Nathampalayam
28417,Tiruppur,Avinashi (Tk),Nambiyampalaym,32AB037P2,Panappalayam
28418,Tiruppur,Avinashi (Tk),Nambiyampalaym,32AB038PN,Sundakkampalayam
28419,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB009PN,Rakkiyapalayam -I
28420,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB010PY,Rakkiyapalayam -II
28421,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB010P1,Umaiyanchettipalayam
28422,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB011PN,Ammapalayam
28423,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB012PY,Tirumurugan Poondi
28424,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB012P1,Annaipudur
28425,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB013PN,Sannathi Theru
28426,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB014PN,Devarayampalayam
28427,Tiruppur,Avinashi (Tk),Tirumuruganpoondi,32AB015PN,Kumarancolony
28428,Tiruppur,Avinashi (Tk),Pudupalayam,32AB031PY,Vanjipalayam
28429,Tiruppur,Avinashi (Tk),Pudupalayam,32AB031P1,Samanthakottai
28430,Tiruppur,Avinashi (Tk),Pudupalayam,32AB032PY,Pudupalayam Pacb
28431,Tiruppur,Avinashi (Tk),Pudupalayam,32AB032P1,Nalligoundenpalayam
28432,Tiruppur,Avinashi (Tk),Pappankulam,32AB049PY,Pappankulam
28433,Tiruppur,Avinashi (Tk),Pappankulam,32AB049P1,Muthalipalayam
28434,Tiruppur,Avinashi (Tk),Cheyur,32AB046PN,Cheyur Pacb-I
28435,Tiruppur,Avinashi (Tk),Cheyur,32AB047PY,High School Opp Cheyur-II
28436,Tiruppur,Avinashi (Tk),Cheyur,32AB047P1,Ochchampalayam
28437,Tiruppur,Avinashi (Tk),Cheyur,32AB050PN,Santhaipalayam
28438,Tiruppur,Avinashi (Tk),Pattampalayam,32AB070PN,Pattampalayam
28439,Tiruppur,Avinashi (Tk),Thattanur,32AB052PN,Pudusandai Thattanur
28440,Tiruppur,Avinashi (Tk),Thattanur,32AB055PN,Savukattupalayam
28441,Tiruppur,Avinashi (Tk),Pullipar,32AB051PY,Pulippar Pacb
28442,Tiruppur,Avinashi (Tk),Pullipar,32AB051P1,Ponnegoundenpudur
28443,Tiruppur,Avinashi (Tk),Chinnaripalayam,32AB020PN,Chinnaripalayam
28444,Tiruppur,Avinashi (Tk),Muriyandampalayam,32AB048PY,Muriyandampalayam
28445,Tiruppur,Avinashi (Tk),Muriyandampalayam,32AB048P1,Chellappampalayam
28446,Tiruppur,Avinashi (Tk),Thekkalur,32AB033PY,Thekkalur -I
28447,Tiruppur,Avinashi (Tk),Thekkalur,32AB033P1,Samathuvapuram
28448,Tiruppur,Avinashi (Tk),Thekkalur,32AB034PN,High School Road Thekkalur-II
28449,Tiruppur,Avinashi (Tk),Thekkalur,32AB035PN,Kamanayakkanpalayam
28450,Tiruppur,Avinashi (Tk),Thekkalur,32AB036PN,Sengalipalayam
28451,Tiruppur,Avinashi (Tk),Pazangarai,32AB022PN,Periyaipalayam
28452,Tiruppur,Avinashi (Tk),Pazangarai,32AB023PN,Pazhangarai
28453,Tiruppur,Avinashi (Tk),Pazangarai,32AB024PN,Eswaran Koil
28454,Tiruppur,Avinashi (Tk),Pazangarai,32AB025PN,Pachampalayam
28455,Tiruppur,Avinashi (Tk),Pazangarai,32AB026PN,Devampalayam
28456,Tiruppur,Avinashi (Tk),Pazangarai,32AB027PN,Periyayeepalayam-II
28457,Tiruppur,Avinashi (Tk),Alathur,32AB043PY,Alathur Pacb
28458,Tiruppur,Avinashi (Tk),Alathur,32AB043P1,Murukagoundenpudur
28459,Tiruppur,Avinashi (Tk),Alathur,32AB043P2,Chettipudur
28460,Tiruppur,Avinashi (Tk),Perumanallur,32AB060PY,Perumanallur
28461,Tiruppur,Avinashi (Tk),Perumanallur,32AB060P1,Valasupalayam
28462,Tiruppur,Avinashi (Tk),Perumanallur,32AB061PN,Balasumdram
28463,Tiruppur,Avinashi (Tk),Naduvacheri,32AB019PN,Naduvacheri
28464,Tiruppur,Avinashi (Tk),Avinashi,32AA001PN,Crs 17 Cheyur Road
28465,Tiruppur,Avinashi (Tk),Avinashi,32AA002PN,AvinashilingeswararCrs18-1
28466,Tiruppur,Avinashi (Tk),Avinashi,32AA003PN,Sinivasapuram Crs 18-II
28467,Tiruppur,Avinashi (Tk),Avinashi,32AA004PN,Crs-17
28468,Tiruppur,Avinashi (Tk),Avinashi,32AB001PY,Kaikattipudur Acms-1
28469,Tiruppur,Avinashi (Tk),Avinashi,32AB001P1,Rayampalayam
28470,Tiruppur,Avinashi (Tk),Avinashi,32AB002PN,V O C Park Acms-II
28471,Tiruppur,Avinashi (Tk),Avinashi,32AB004PN,Kaikattipudur
28472,Tiruppur,Avinashi (Tk),Avinashi,32AB005PN,Voc Nagar
28473,Tiruppur,Palladam (Tk),V Kallipalayam,32HB073PY,V.Kallipalayam
28474,Tiruppur,Palladam (Tk),V Kallipalayam,32HB073P1,Nadhagoundan Palayam
28475,Tiruppur,Palladam (Tk),V Kallipalayam,32HB073P2,Akilandapuram
28476,Tiruppur,Palladam (Tk),V Kallipalayam,32HB080PN,Thutharipalayam
28477,Tiruppur,Palladam (Tk),V Kallipalayam,32HB081PN,Valayapalayam
28478,Tiruppur,Palladam (Tk),Kattoor,32HB070PY,Kattoor
28479,Tiruppur,Palladam (Tk),Kattoor,32HB070P1,Kattoorputhur
28480,Tiruppur,Palladam (Tk),Kattoor,32HB070P2,Santhamanaicken Palayam
28481,Tiruppur,Palladam (Tk),Kattoor,32HB071PY,Kengamaaicken Palayam
28482,Tiruppur,Palladam (Tk),Kattoor,32HB071P1,Semadapalayam
28483,Tiruppur,Palladam (Tk),Kattoor,32HB071P2,Vellanatham
28484,Tiruppur,Palladam (Tk),Pallapalayam,32HB001PN,Pallapalayam
28485,Tiruppur,Palladam (Tk),Pallapalayam,32HB002PY,Velayuthampalayam
28486,Tiruppur,Palladam (Tk),Pallapalayam,32HB002P1,Paramasivanpalayam
28487,Tiruppur,Palladam (Tk),Pallapalayam,32HB005PY,Kallipalayam
28488,Tiruppur,Palladam (Tk),Samalapuram,32HB003PN,Samalapuram
28489,Tiruppur,Palladam (Tk),Samalapuram,32HB004PY,Karugampalayam
28490,Tiruppur,Palladam (Tk),Samalapuram,32HB004P1,Senthevipalayam
28491,Tiruppur,Palladam (Tk),Samalapuram,32HB004P2,Kallapalayam
28492,Tiruppur,Palladam (Tk),Samalapuram,32HB005P1,V.Aiyampalayam
28493,Tiruppur,Palladam (Tk),V Vadamalaipalayam,32HB074PY,V.Vadamalaipalayam
28494,Tiruppur,Palladam (Tk),V Vadamalaipalayam,32HB074P1,Kerudamuthoor
28495,Tiruppur,Palladam (Tk),V Vadamalaipalayam,32HB074P2,Velappagoundan Palayam
28496,Tiruppur,Palladam (Tk),Pallipalayam,32HB022P1,Pallipalayam
28497,Tiruppur,Palladam (Tk),Semmipalayam,32HB031PN,Semmipalayam
28498,Tiruppur,Palladam (Tk),Semmipalayam,32HB033PN,Kupusaminayudu Puram
28499,Tiruppur,Palladam (Tk),Semmipalayam,32HW001PN,Samigoundanpalayam (Womens)
28500,Tiruppur,Palladam (Tk),Kethanur,32HB065PY,Kethanur
28501,Tiruppur,Palladam (Tk),Kethanur,32HB065P1,Manacipalayam
28502,Tiruppur,Palladam (Tk),Kethanur,32HB065P2,Savadipalayam
28503,Tiruppur,Palladam (Tk),Vadukapalayam puthur,32HB038PY,Vadukapalayam Puthur
28504,Tiruppur,Palladam (Tk),Vadukapalayam puthur,32HB038P1,Chinnavadugapalayam
28505,Tiruppur,Palladam (Tk),Vadukapalayam puthur,32HB038P2,Aluthupalayam
28506,Tiruppur,Palladam (Tk),Panikampatty,32HB037PN,Panikampatty
28507,Tiruppur,Palladam (Tk),Panikampatty,32HB040PN,Chiniyakovundan Palayam
28508,Tiruppur,Palladam (Tk),Panikampatty,32HB064P1,Venkitapuram
28509,Tiruppur,Palladam (Tk),Kidadurai,32HB023P1,Kidadurai
28510,Tiruppur,Palladam (Tk),Sukkampalayam,32HB030PY,Kallivelampatti
28511,Tiruppur,Palladam (Tk),Sukkampalayam,32HB030P1,Unjapalayam
28512,Tiruppur,Palladam (Tk),Sukkampalayam,32HB032PN,Sukkampalayam
28513,Tiruppur,Palladam (Tk),Vavipalayam,32HB076PY,Mandhiripalayam
28514,Tiruppur,Palladam (Tk),Vavipalayam,32HB076P1,Vavipalayam
28515,Tiruppur,Palladam (Tk),Vavipalayam,32HB076P2,Kullampalayam
28516,Tiruppur,Palladam (Tk),Vavipalayam,32HB079PY,Kazhuveripalayam
28517,Tiruppur,Palladam (Tk),Vavipalayam,32HB079P1,Palanigoundan Palayam
28518,Tiruppur,Palladam (Tk),Vavipalayam,32HB079P2,Kotapalayam
28519,Tiruppur,Palladam (Tk),Paruvai,32HB058PY,Paruvai
28520,Tiruppur,Palladam (Tk),Paruvai,32HB058P1,Arakulam
28521,Tiruppur,Palladam (Tk),Karadivavi,32HB059PY,Karadivavi
28522,Tiruppur,Palladam (Tk),Karadivavi,32HB059P1,Karadivavi Puthur
28523,Tiruppur,Palladam (Tk),Pongalur,32HB066PY,Sakthi Nagar Pongalur
28524,Tiruppur,Palladam (Tk),Pongalur,32HB066P1,Devanampalayam
28525,Tiruppur,Palladam (Tk),Pongalur,32HB067PY,Pongalur Vangi
28526,Tiruppur,Palladam (Tk),Pongalur,32HB067P1,Ammapalayam
28527,Tiruppur,Palladam (Tk),Pongalur,32HB068PN,Narayanan Nayakan Palayam
28528,Tiruppur,Palladam (Tk),Pongalur,32HB069PN,Pongalur Co-Op Store
28529,Tiruppur,Palladam (Tk),Pongalur,32HB067P2,Manjapur
28530,Tiruppur,Palladam (Tk),Velampalayam,32HB024PY,Velampalayam
28531,Tiruppur,Palladam (Tk),Poomalur,32HB022PY,Poomalur
28532,Tiruppur,Palladam (Tk),Naranapuram,32HB034PY,Naranapuram
28533,Tiruppur,Palladam (Tk),Naranapuram,32HB034P1,Segampalayam
28534,Tiruppur,Palladam (Tk),Karai Pudhur,32HB048PN,Uppili Palayam
28535,Tiruppur,Palladam (Tk),Karai Pudhur,32HB049PY,Karai Pudhur
28536,Tiruppur,Palladam (Tk),Karai Pudhur,32HB049P1,Lakshmi Nagar
28537,Tiruppur,Palladam (Tk),Karai Pudhur,32HB050PN,Allalapuram
28538,Tiruppur,Palladam (Tk),Karai Pudhur,32HB051PY,Kalinathampalayam
28539,Tiruppur,Palladam (Tk),Karai Pudhur,32HB051P1,Aiyampalayam
28540,Tiruppur,Palladam (Tk),Karai Pudhur,32HB054PY,Kunnangal Palayam
28541,Tiruppur,Palladam (Tk),Karai Pudhur,32HB054P1,N.S.K. Nagar
28542,Tiruppur,Palladam (Tk),Karai Pudhur,32HB055PN,Arulpuram
28543,Tiruppur,Palladam (Tk),Karai Pudhur,32HB056PN,Avarappalayam
